,Layout,Wing,Span,dV,AoA,Cx,Cy,Cz,dCx,dCy,dMz
4620,3,0,0.9,-8,12.0,0.08948300000000001,1.2502,0.13737,-0.019141000000000005,-0.14500000000000002,-0.35415
4621,3,0,0.9,-8,10.0,0.068759,1.099,0.21016999999999997,-0.016933000000000004,-0.14895000000000003,-0.35974999999999996
4622,3,0,0.9,-8,9.0,0.05956,1.0221,0.24409,-0.015779,-0.15072999999999992,-0.36216000000000004
4623,3,0,0.9,-8,8.0,0.051161,0.94445,0.27628,-0.014592999999999995,-0.15241000000000005,-0.364282
4624,3,0,0.9,-8,7.0,0.043579,0.86616,0.30671,-0.013378999999999999,-0.15403,-0.366133
4625,3,0,0.9,-8,6.0,0.036828,0.78727,0.33534,-0.012139,-0.15553000000000006,-0.367703
4626,3,0,0.9,-8,5.5,0.033769,0.74762,0.34897,-0.01151,-0.15622999999999998,-0.368384
4627,3,0,0.9,-8,5.0,0.030920999999999997,0.70786,0.36213,-0.010874999999999996,-0.15692000000000006,-0.3689862
4628,3,0,0.9,-8,4.5,0.028288,0.66798,0.37483,-0.010235000000000001,-0.15757,-0.3695239
4629,3,0,0.9,-8,4.0,0.025869,0.6280100000000001,0.38706,-0.009590000000000001,-0.1582,-0.36999000000000004
4630,3,0,0.9,-8,3.5,0.023665000000000002,0.58794,0.39881,-0.008940000000000002,-0.15879000000000004,-0.370379
4631,3,0,0.9,-8,3.0,0.021678,0.5478,0.41008999999999995,-0.008284999999999999,-0.15936999999999996,-0.370702
4632,3,0,0.9,-8,2.5,0.019908000000000002,0.50758,0.42089,-0.007627000000000002,-0.15991000000000005,-0.370953
4633,3,0,0.9,-8,2.0,0.018356,0.4673,0.4312,-0.006965000000000001,-0.16041999999999995,-0.37112500000000004
4634,3,0,0.9,-8,1.5,0.017022,0.42696999999999996,0.44103000000000003,-0.006298999999999999,-0.1609,-0.37122900000000003
4635,3,0,0.9,-8,1.0,0.015906,0.38661,0.45037,-0.00563,-0.16136,-0.371259
4636,3,0,0.9,-8,0.5,0.015009,0.34621,0.45923,-0.004957999999999999,-0.16179000000000002,-0.371225
4637,3,0,0.9,-8,0.0,0.014331,0.30579,0.46758999999999995,-0.004285000000000001,-0.16218000000000002,-0.37111199999999994
4638,3,0,0.9,-8,-0.5,0.013869999999999999,0.26536,0.47545,-0.003606999999999999,-0.16255,-0.37091999999999997
4639,3,0,0.9,-8,-1.0,0.013628999999999999,0.22493000000000002,0.48283000000000004,-0.0029299999999999986,-0.16288700000000003,-0.37067000000000005
4640,3,0,0.9,-8,-2.0,0.013798,0.14411,0.49608,-0.001568,-0.16347099999999998,-0.36993
4641,3,0,0.9,-8,-4.0,0.016727000000000002,-0.017084000000000002,0.51661,0.0011619999999999964,-0.16427599999999998,-0.36760000000000004
4642,3,0,0.9,-6,12.0,0.084518,1.2158,0.051975,-0.014175999999999994,-0.11060000000000003,-0.268755
4643,3,0,0.9,-6,10.0,0.064297,1.0635,0.12324,-0.01247100000000001,-0.11344999999999994,-0.27282
4644,3,0,0.9,-6,9.0,0.055364,0.9860700000000001,0.15648,-0.011582999999999996,-0.11470000000000002,-0.27455
4645,3,0,0.9,-6,8.0,0.04724,0.90796,0.18807000000000001,-0.010671999999999994,-0.11592000000000002,-0.276072
4646,3,0,0.9,-6,7.0,0.039941000000000004,0.8292,0.21796,-0.009741000000000003,-0.11707000000000001,-0.277383
4647,3,0,0.9,-6,6.0,0.033482,0.7498600000000001,0.24611999999999998,-0.008792999999999999,-0.11812000000000011,-0.278483
4648,3,0,0.9,-6,5.5,0.030570999999999997,0.71001,0.25954,-0.008311999999999996,-0.11862000000000006,-0.278954
4649,3,0,0.9,-6,5.0,0.027874,0.67004,0.27251,-0.007827999999999998,-0.11909999999999998,-0.27936619999999995
4650,3,0,0.9,-6,4.5,0.025391999999999998,0.62997,0.28504,-0.007338999999999998,-0.11956,-0.27973390000000004
4651,3,0,0.9,-6,4.0,0.023127,0.5898,0.29711,-0.006848000000000003,-0.11998999999999993,-0.28004
4652,3,0,0.9,-6,3.5,0.021078,0.54955,0.30873,-0.006352999999999999,-0.12040000000000001,-0.280299
4653,3,0,0.9,-6,3.0,0.019247999999999998,0.5092300000000001,0.31988,-0.005854999999999997,-0.12080000000000007,-0.280492
4654,3,0,0.9,-6,2.5,0.017636000000000002,0.46884,0.33058000000000004,-0.005355000000000002,-0.12117,-0.28064300000000003
4655,3,0,0.9,-6,2.0,0.016243,0.4284,0.34081,-0.004852,-0.12151999999999996,-0.280735
4656,3,0,0.9,-6,1.5,0.015068999999999999,0.38792,0.35057,-0.004345999999999999,-0.12185000000000001,-0.280769
4657,3,0,0.9,-6,1.0,0.014115,0.3474,0.35986,-0.0038390000000000004,-0.12214999999999998,-0.280749
4658,3,0,0.9,-6,0.5,0.013380000000000001,0.30685999999999997,0.36868,-0.0033290000000000004,-0.12243999999999997,-0.280675
4659,3,0,0.9,-6,0.0,0.012865000000000001,0.26631,0.37703000000000003,-0.002819000000000002,-0.1227,-0.280552
4660,3,0,0.9,-6,-0.5,0.012569,0.22575,0.3849,-0.0023060000000000008,-0.12294000000000002,-0.28037
4661,3,0,0.9,-6,-1.0,0.012492,0.18520999999999999,0.39229,-0.0017929999999999995,-0.123167,-0.28013000000000005
4662,3,0,0.9,-6,-2.0,0.012993000000000001,0.10417,0.40564,-0.0007630000000000015,-0.123531,-0.27949
4663,3,0,0.9,-6,-4.0,0.016590999999999998,-0.05736,0.42657,0.0012980000000000005,-0.124,-0.27756000000000003
4664,3,0,0.9,-4,12.0,0.07972,1.1805,-0.035247,-0.009377999999999997,-0.07530000000000014,-0.18153300000000003
4665,3,0,0.9,-4,10.0,0.060021000000000005,1.0271,0.03451,-0.008195000000000008,-0.07704999999999995,-0.18408999999999998
4666,3,0,0.9,-4,9.0,0.051363,0.94925,0.067095,-0.0075819999999999985,-0.07787999999999995,-0.18516500000000002
4667,3,0,0.9,-4,8.0,0.043523,0.87065,0.098093,-0.006954999999999996,-0.07861000000000007,-0.186095
4668,3,0,0.9,-4,7.0,0.036517,0.79143,0.12747,-0.006317,-0.07929999999999993,-0.186893
4669,3,0,0.9,-4,6.0,0.030358,0.71167,0.15517999999999998,-0.005669,-0.07993000000000006,-0.187543
4670,3,0,0.9,-4,5.5,0.027599000000000002,0.67161,0.1684,-0.005340000000000001,-0.08022000000000007,-0.18781399999999998
4671,3,0,0.9,-4,5.0,0.025056000000000002,0.63145,0.18119000000000002,-0.0050100000000000006,-0.08050999999999997,-0.18804620000000002
4672,3,0,0.9,-4,4.5,0.02273,0.59119,0.19355,-0.004677000000000001,-0.08077999999999996,-0.1882439
4673,3,0,0.9,-4,4.0,0.020622,0.55084,0.20548000000000002,-0.004343000000000003,-0.08102999999999994,-0.18841000000000002
4674,3,0,0.9,-4,3.5,0.018732,0.51041,0.21696999999999997,-0.004006999999999998,-0.08126000000000005,-0.18853899999999996
4675,3,0,0.9,-4,3.0,0.017062,0.46992,0.22801999999999997,-0.0036690000000000004,-0.08149,-0.18863199999999997
4676,3,0,0.9,-4,2.5,0.015611000000000002,0.42937,0.23861999999999997,-0.0033300000000000014,-0.0817,-0.18868299999999996
4677,3,0,0.9,-4,2.0,0.01438,0.38878,0.24878000000000003,-0.0029890000000000003,-0.08189999999999997,-0.188705
4678,3,0,0.9,-4,1.5,0.013369999999999998,0.34814,0.25849,-0.0026469999999999983,-0.08207000000000003,-0.188689
4679,3,0,0.9,-4,1.0,0.01258,0.30749,0.26774000000000003,-0.0023039999999999988,-0.08223999999999998,-0.18862900000000005
4680,3,0,0.9,-4,0.5,0.012010999999999999,0.26681,0.27654,-0.001959999999999998,-0.08238999999999999,-0.188535
4681,3,0,0.9,-4,0.0,0.011662,0.22614,0.28489000000000003,-0.0016160000000000011,-0.08253000000000002,-0.18841200000000002
4682,3,0,0.9,-4,-0.5,0.011533,0.18545999999999999,0.29278000000000004,-0.0012700000000000003,-0.08265,-0.18825000000000003
4683,3,0,0.9,-4,-1.0,0.011623999999999999,0.1448,0.30021,-0.0009249999999999987,-0.08275700000000002,-0.18805
4684,3,0,0.9,-4,-2.0,0.012462,0.063572,0.31369,-0.0002320000000000013,-0.082933,-0.18754
4685,3,0,0.9,-4,-4.0,0.016738999999999997,-0.098268,0.3351,0.0011500000000000017,-0.083092,-0.18609
4686,3,0,0.9,-2,12.0,0.075029,1.1439,-0.12465999999999999,-0.004686999999999997,-0.03869999999999996,-0.09212000000000004
4687,3,0,0.9,-2,10.0,0.055888,0.98956,-0.056299,-0.004062000000000003,-0.039510000000000045,-0.09328099999999999
4688,3,0,0.9,-2,9.0,0.047522,0.9112100000000001,-0.024311000000000003,-0.0037410000000000013,-0.03983999999999999,-0.09375900000000001
4689,3,0,0.9,-2,8.0,0.039982,0.83219,0.0061586,-0.0034139999999999934,-0.04015000000000002,-0.0941606
4690,3,0,0.9,-2,7.0,0.033283,0.75257,0.035073,-0.003082999999999999,-0.04043999999999992,-0.094496
4691,3,0,0.9,-2,6.0,0.027437,0.67243,0.06239600000000001,-0.0027480000000000004,-0.040690000000000004,-0.09475900000000001
4692,3,0,0.9,-2,5.5,0.024837,0.6321899999999999,0.07545,-0.0025780000000000004,-0.04079999999999995,-0.094864
4693,3,0,0.9,-2,5.0,0.022454,0.59186,0.088095,-0.002407999999999997,-0.04092000000000007,-0.09495120000000001
4694,3,0,0.9,-2,4.5,0.02029,0.55143,0.10032999999999999,-0.0022369999999999994,-0.041019999999999945,-0.0950239
4695,3,0,0.9,-2,4.0,0.018344,0.5109199999999999,0.11214,-0.002065000000000001,-0.04110999999999987,-0.09507
4696,3,0,0.9,-2,3.5,0.016619,0.47035,0.12354000000000001,-0.0018939999999999981,-0.041200000000000014,-0.09510900000000001
4697,3,0,0.9,-2,3.0,0.015113,0.42971000000000004,0.13451,-0.0017199999999999993,-0.04128000000000004,-0.09512199999999998
4698,3,0,0.9,-2,2.5,0.013828,0.38903000000000004,0.14505,-0.0015469999999999998,-0.04136000000000006,-0.095113
4699,3,0,0.9,-2,2.0,0.012765,0.34831,0.15517,-0.0013740000000000002,-0.04142999999999997,-0.095095
4700,3,0,0.9,-2,1.5,0.011922,0.30755,0.16485999999999998,-0.0011990000000000004,-0.04148000000000002,-0.09505899999999998
4701,3,0,0.9,-2,1.0,0.011301,0.26678,0.17411,-0.0010249999999999999,-0.04153000000000001,-0.09499899999999999
4702,3,0,0.9,-2,0.5,0.010901000000000001,0.226,0.18293,-0.0008500000000000001,-0.041580000000000006,-0.09492500000000001
4703,3,0,0.9,-2,0.0,0.010723,0.18523,0.19130999999999998,-0.0006770000000000005,-0.04162000000000002,-0.09483199999999999
4704,3,0,0.9,-2,-0.5,0.010764,0.14445999999999998,0.19925,-0.0005009999999999997,-0.04164999999999999,-0.09472000000000001
4705,3,0,0.9,-2,-1.0,0.011026000000000001,0.10372,0.20675,-0.0003270000000000009,-0.04167700000000001,-0.09459
4706,3,0,0.9,-2,-2.0,0.012206999999999999,0.022341999999999997,0.22041999999999998,2.300000000000045e-05,-0.041703,-0.09426999999999996
4707,3,0,0.9,-2,-4.0,0.017172,-0.1397,0.24244000000000002,0.0007169999999999989,-0.04166,-0.09343000000000001
4708,3,0,0.9,0,12.0,0.070342,1.1052,-0.21678000000000003,0.0,0.0,0.0
4709,3,0,0.9,0,10.0,0.051826,0.95005,-0.14958,0.0,0.0,0.0
4710,3,0,0.9,0,9.0,0.043781,0.8713700000000001,-0.11807000000000001,0.0,0.0,0.0
4711,3,0,0.9,0,8.0,0.036568,0.79204,-0.088002,0.0,0.0,0.0
4712,3,0,0.9,0,7.0,0.0302,0.71213,-0.059423000000000004,0.0,0.0,0.0
4713,3,0,0.9,0,6.0,0.024689,0.63174,-0.032363,0.0,0.0,0.0
4714,3,0,0.9,0,5.5,0.022259,0.59139,-0.019413999999999997,0.0,0.0,0.0
4715,3,0,0.9,0,5.0,0.020046,0.55094,-0.0068562,0.0,0.0,0.0
4716,3,0,0.9,0,4.5,0.018053,0.51041,0.005306100000000001,0.0,0.0,0.0
4717,3,0,0.9,0,4.0,0.016279,0.46981000000000006,0.01707,0.0,0.0,0.0
4718,3,0,0.9,0,3.5,0.014725,0.42915,0.028431,0.0,0.0,0.0
4719,3,0,0.9,0,3.0,0.013393,0.38843,0.039388,0.0,0.0,0.0
4720,3,0,0.9,0,2.5,0.012281,0.34767,0.049937,0.0,0.0,0.0
4721,3,0,0.9,0,2.0,0.011391,0.30688000000000004,0.060075,0.0,0.0,0.0
4722,3,0,0.9,0,1.5,0.010723,0.26607,0.069801,0.0,0.0,0.0
4723,3,0,0.9,0,1.0,0.010276,0.22525,0.079111,0.0,0.0,0.0
4724,3,0,0.9,0,0.5,0.010051000000000001,0.18442,0.088005,0.0,0.0,0.0
4725,3,0,0.9,0,0.0,0.010046,0.14361,0.096478,0.0,0.0,0.0
4726,3,0,0.9,0,-0.5,0.010263,0.10280999999999998,0.10453,0.0,0.0,0.0
4727,3,0,0.9,0,-1.0,0.010699,0.062042999999999994,0.11216,0.0,0.0,0.0
4728,3,0,0.9,0,-2.0,0.01223,-0.019361,0.12615,0.0,0.0,0.0
4729,3,0,0.9,0,-4.0,0.017889,-0.18136,0.14901,0.0,0.0,0.0
4730,3,0,0.9,2,12.0,0.065604,1.0639,-0.31174,0.004738000000000006,0.04129999999999989,0.09495999999999999
4731,3,0,0.9,2,10.0,0.047799,0.90835,-0.24536,0.004026999999999996,0.04169999999999996,0.09578
4732,3,0,0.9,2,9.0,0.040114,0.8295100000000001,-0.21416,0.0036670000000000036,0.04186000000000001,0.09608999999999998
4733,3,0,0.9,2,8.0,0.033262,0.75005,-0.18433,0.0033060000000000034,0.04198999999999997,0.096328
4734,3,0,0.9,2,7.0,0.027257,0.67004,-0.15592,0.002943000000000001,0.04209000000000007,0.096497
4735,3,0,0.9,2,6.0,0.022109999999999998,0.5895699999999999,-0.12896,0.0025790000000000014,0.04217000000000004,0.09659699999999999
4736,3,0,0.9,2,5.5,0.019862,0.54919,-0.11603,0.002397,0.042200000000000015,0.096616
4737,3,0,0.9,2,5.0,0.017831,0.50872,-0.10347999999999999,0.0022150000000000017,0.042220000000000035,0.09662379999999998
4738,3,0,0.9,2,4.5,0.01602,0.46818000000000004,-0.091299,0.002033,0.04222999999999999,0.0966051
4739,3,0,0.9,2,4.0,0.014428,0.42757,-0.07950399999999999,0.0018509999999999985,0.042240000000000055,0.096574
4740,3,0,0.9,2,3.5,0.013056,0.3869,-0.068093,0.0016690000000000003,0.042249999999999954,0.096524
4741,3,0,0.9,2,3.0,0.011904999999999999,0.34619,-0.05706900000000001,0.0014880000000000015,0.04224,0.09645700000000001
4742,3,0,0.9,2,2.5,0.010975,0.30545,-0.046435000000000004,0.0013059999999999999,0.04221999999999998,0.09637200000000001
4743,3,0,0.9,2,2.0,0.010265999999999999,0.26468,-0.036194,0.001125000000000001,0.042200000000000015,0.096269
4744,3,0,0.9,2,1.5,0.0097777,0.22389,-0.026348000000000003,0.0009452999999999996,0.04217999999999997,0.09614900000000001
4745,3,0,0.9,2,1.0,0.0095109,0.1831,-0.016899,0.0007651000000000012,0.04214999999999999,0.09601
4746,3,0,0.9,2,0.5,0.0094651,0.14232,-0.0078497,0.0005859000000000003,0.0421,0.0958547
4747,3,0,0.9,2,0.0,0.0096398,0.10155,0.00079773,0.0004061999999999989,0.042059999999999986,0.09568027
4748,3,0,0.9,2,-0.5,0.010034999999999999,0.060804,0.0090418,0.00022800000000000077,0.04200599999999999,0.0954882
4749,3,0,0.9,2,-1.0,0.010648999999999999,0.020097999999999998,0.016881,5.000000000000143e-05,0.041944999999999996,0.095279
4750,3,0,0.9,2,-2.0,0.012532,-0.061165,0.031338,-0.0003020000000000002,0.041803999999999994,0.09481200000000001
4751,3,0,0.9,2,-4.0,0.018887,-0.2228,0.05534,-0.0009980000000000024,0.041440000000000005,0.09367
4752,3,0,0.9,4,12.0,0.06091900000000001,1.0208,-0.40865999999999997,0.009422999999999994,0.08440000000000003,0.19187999999999994
4753,3,0,0.9,4,10.0,0.043894,0.86524,-0.3428,0.007931999999999995,0.08480999999999994,0.19322
4754,3,0,0.9,4,9.0,0.036598,0.7864,-0.31175,0.007183000000000002,0.0849700000000001,0.19368000000000002
4755,3,0,0.9,4,8.0,0.030133,0.70696,-0.28202,0.006435000000000003,0.08507999999999993,0.194018
4756,3,0,0.9,4,7.0,0.024513999999999998,0.6270100000000001,-0.25361999999999996,0.0056860000000000036,0.08511999999999997,0.19419699999999995
4757,3,0,0.9,4,6.0,0.01975,0.54662,-0.22660999999999998,0.004938999999999999,0.08511999999999997,0.19424699999999998
4758,3,0,0.9,4,5.5,0.017693,0.50629,-0.21363000000000001,0.004566000000000001,0.08509999999999995,0.19421600000000003
4759,3,0,0.9,4,5.0,0.015852,0.46588,-0.201,0.004194,0.08505999999999997,0.1941438
4760,3,0,0.9,4,4.5,0.014230000000000001,0.4254,-0.18874000000000002,0.0038229999999999983,0.08501000000000003,0.19404610000000003
4761,3,0,0.9,4,4.0,0.012827000000000002,0.38486,-0.17684,0.0034519999999999967,0.08495000000000008,0.19391
4762,3,0,0.9,4,3.5,0.011643,0.34426999999999996,-0.1653,0.0030819999999999997,0.08488000000000001,0.19373100000000001
4763,3,0,0.9,4,3.0,0.010678,0.30364,-0.15414,0.0027150000000000004,0.08478999999999998,0.193528
4764,3,0,0.9,4,2.5,0.009934100000000001,0.26298,-0.14335,0.002346899999999999,0.08468999999999999,0.19328700000000001
4765,3,0,0.9,4,2.0,0.0094101,0.22230999999999998,-0.13293,0.0019809000000000007,0.08457000000000006,0.19300499999999998
4766,3,0,0.9,4,1.5,0.009106200000000002,0.18162,-0.12289000000000001,0.001616799999999998,0.08444999999999997,0.192691
4767,3,0,0.9,4,1.0,0.0090225,0.14094,-0.11323,0.0012535000000000011,0.08431,0.19234099999999998
4768,3,0,0.9,4,0.5,0.0091585,0.10027,-0.10395,0.0008925000000000009,0.08415,0.191955
4769,3,0,0.9,4,0.0,0.009513899999999999,0.059620000000000006,-0.095063,0.0005321000000000006,0.08398999999999998,0.191541
4770,3,0,0.9,4,-0.5,0.010088,0.019004,-0.08655800000000001,0.0001749999999999998,0.08380599999999999,0.191088
4771,3,0,0.9,4,-1.0,0.010881,-0.02157,-0.07844,-0.00018199999999999987,0.08361299999999999,0.1906
4772,3,0,0.9,4,-2.0,0.013116999999999998,-0.10255,-0.063376,-0.0008869999999999989,0.083189,0.18952600000000003
4773,3,0,0.9,4,-4.0,0.020161000000000002,-0.26355,-0.037964,-0.002272000000000003,0.08219000000000001,0.186974
4774,3,0,0.9,6,12.0,0.056470000000000006,0.9774700000000001,-0.50629,0.013871999999999995,0.1277299999999999,0.28951
4775,3,0,0.9,6,10.0,0.040246,0.82196,-0.44078,0.01158,0.12808999999999993,0.2912
4776,3,0,0.9,6,9.0,0.033347,0.7432,-0.4098,0.010433999999999999,0.12817000000000012,0.29173
4777,3,0,0.9,6,8.0,0.027277,0.66387,-0.38006,0.009291000000000004,0.12817,0.29205800000000004
4778,3,0,0.9,6,7.0,0.022049000000000003,0.58406,-0.35159,0.008150999999999999,0.12807000000000002,0.292167
4779,3,0,0.9,6,6.0,0.017674000000000002,0.50383,-0.32443,0.007014999999999997,0.12790999999999997,0.29206699999999997
4780,3,0,0.9,6,5.5,0.01581,0.46358999999999995,-0.31135,0.006449,0.12780000000000002,0.29193600000000003
4781,3,0,0.9,6,5.0,0.014161000000000002,0.42327,-0.29861,0.005885,0.12767,0.2917538
4782,3,0,0.9,6,4.5,0.012729,0.38289,-0.28620999999999996,0.005323999999999999,0.12752000000000002,0.29151609999999994
4783,3,0,0.9,6,4.0,0.011516,0.34246,-0.27416,0.004762999999999998,0.12735000000000007,0.29123
4784,3,0,0.9,6,3.5,0.01052,0.30199000000000004,-0.26245999999999997,0.004205,0.12715999999999994,0.29089099999999996
4785,3,0,0.9,6,3.0,0.0097432,0.26148000000000005,-0.25111,0.0036498,0.12694999999999995,0.290498
4786,3,0,0.9,6,2.5,0.009185200000000001,0.22095,-0.24011,0.0030957999999999992,0.12671999999999997,0.290047
4787,3,0,0.9,6,2.0,0.008846099999999999,0.18041,-0.22948000000000002,0.002544900000000001,0.12647000000000005,0.289555
4788,3,0,0.9,6,1.5,0.0087259,0.13985999999999998,-0.2192,0.0019971,0.12621,0.289001
4789,3,0,0.9,6,1.0,0.0088244,0.099326,-0.20929,0.0014516000000000008,0.125924,0.288401
4790,3,0,0.9,6,0.5,0.009141400000000001,0.058807000000000005,-0.19974,0.0009096,0.125613,0.28774500000000003
4791,3,0,0.9,6,0.0,0.0096764,0.018316,-0.19055999999999998,0.00036959999999999944,0.125294,0.28703799999999996
4792,3,0,0.9,6,-0.5,0.010429,-0.022137,-0.18175,-0.00016600000000000122,0.12494699999999999,0.28628
4793,3,0,0.9,6,-1.0,0.011398,-0.062542,-0.17331,-0.000699,0.124585,0.28547
4794,3,0,0.9,6,-2.0,0.013983,-0.14315999999999998,-0.15755999999999998,-0.001753000000000001,0.12379899999999998,0.28371
4795,3,0,0.9,6,-4.0,0.021705000000000002,-0.30338000000000004,-0.13057,-0.0038160000000000034,0.12202000000000005,0.27958
4796,3,0,0.9,8,12.0,0.052382000000000005,0.9347799999999999,-0.6036100000000001,0.017959999999999997,0.17042000000000002,0.38683000000000006
4797,3,0,0.9,8,10.0,0.036946,0.7793899999999999,-0.53835,0.014879999999999997,0.17066000000000003,0.38877
4798,3,0,0.9,8,9.0,0.030438,0.70073,-0.50739,0.013343,0.17064000000000012,0.38932
4799,3,0,0.9,8,8.0,0.024756999999999998,0.62153,-0.4776,0.011811000000000006,0.17050999999999994,0.389598
4800,3,0,0.9,8,7.0,0.019915000000000002,0.54187,-0.44901,0.010284999999999999,0.17026000000000008,0.389587
4801,3,0,0.9,8,6.0,0.015922,0.46182,-0.42166000000000003,0.008767,0.16991999999999996,0.389297
4802,3,0,0.9,8,5.5,0.014247,0.42168,-0.40847,0.008012000000000002,0.16970999999999997,0.389056
4803,3,0,0.9,8,5.0,0.012787,0.38145999999999997,-0.39559,0.0072590000000000016,0.16948000000000002,0.3887338
4804,3,0,0.9,8,4.5,0.011543000000000001,0.3412,-0.38304,0.006509999999999998,0.16921000000000003,0.38834609999999997
4805,3,0,0.9,8,4.0,0.010516,0.30088000000000004,-0.37081,0.005762999999999999,0.16893000000000002,0.38787999999999995
4806,3,0,0.9,8,3.5,0.009706600000000001,0.26053000000000004,-0.35891999999999996,0.005018399999999999,0.16861999999999994,0.38735099999999995
4807,3,0,0.9,8,3.0,0.009114200000000001,0.22015,-0.34736999999999996,0.004278799999999999,0.16827999999999999,0.38675799999999994
4808,3,0,0.9,8,2.5,0.0087394,0.17976,-0.33615,0.0035416000000000007,0.16790999999999998,0.386087
4809,3,0,0.9,8,2.0,0.0085824,0.13935999999999998,-0.32527,0.0028085999999999996,0.16752000000000006,0.385345
4810,3,0,0.9,8,1.5,0.008643099999999999,0.098963,-0.31474,0.002079900000000001,0.16710699999999998,0.384541
4811,3,0,0.9,8,1.0,0.0089211,0.05857999999999999,-0.30456,0.001354900000000001,0.16667,0.383671
4812,3,0,0.9,8,0.5,0.009416299999999999,0.018221,-0.29472,0.0006347000000000019,0.16619899999999999,0.382725
4813,3,0,0.9,8,0.0,0.010128,-0.022104,-0.28523000000000004,-8.200000000000048e-05,0.16571399999999997,0.38170800000000005
4814,3,0,0.9,8,-0.5,0.011056,-0.062385,-0.2761,-0.0007930000000000003,0.16519499999999998,0.38063
4815,3,0,0.9,8,-1.0,0.012199,-0.10260999999999999,-0.26733,-0.0014999999999999996,0.164653,0.37949
4816,3,0,0.9,8,-2.0,0.015127000000000002,-0.18286,-0.25085,-0.002897000000000002,0.163499,0.377
4817,3,0,0.9,8,-4.0,0.023517,-0.34226999999999996,-0.22221999999999997,-0.005628000000000001,0.16090999999999997,0.37122999999999995
4818,3,0,0.9,10,12.0,0.048695,0.89318,-0.70007,0.021647,0.21202,0.48328999999999994
4819,3,0,0.9,10,10.0,0.034020999999999996,0.7379,-0.6350100000000001,0.017805,0.21214999999999995,0.4854300000000001
4820,3,0,0.9,10,9.0,0.027892,0.65933,-0.60405,0.015889,0.21204000000000012,0.48597999999999997
4821,3,0,0.9,10,8.0,0.022588,0.58025,-0.57419,0.013980000000000003,0.21178999999999992,0.48618799999999995
4822,3,0,0.9,10,7.0,0.018121,0.50073,-0.5454600000000001,0.012079,0.21140000000000003,0.48603700000000005
4823,3,0,0.9,10,6.0,0.014500999999999998,0.42085,-0.51791,0.010188000000000001,0.21088999999999997,0.48554699999999995
4824,3,0,0.9,10,5.5,0.013011000000000002,0.3808,-0.50458,0.009248,0.21058999999999994,0.48516600000000004
4825,3,0,0.9,10,5.0,0.011736,0.34069,-0.49156000000000005,0.008310000000000001,0.21025,0.4847038000000001
4826,3,0,0.9,10,4.5,0.010676,0.30053,-0.47884,0.007377,0.20988,0.48414609999999997
4827,3,0,0.9,10,4.0,0.009831200000000002,0.26033,-0.46643999999999997,0.006447799999999997,0.20948000000000006,0.48350999999999994
4828,3,0,0.9,10,3.5,0.009203,0.22009,-0.45435,0.005522000000000001,0.20905999999999997,0.48278099999999996
4829,3,0,0.9,10,3.0,0.0087911,0.17984,-0.44258000000000003,0.004601900000000001,0.20859,0.481968
4830,3,0,0.9,10,2.5,0.0085959,0.13957999999999998,-0.43113,0.0036851,0.20809,0.481067
4831,3,0,0.9,10,2.0,0.0086173,0.09932,-0.42001000000000005,0.0027737000000000005,0.20756000000000002,0.48008500000000004
4832,3,0,0.9,10,1.5,0.0088552,0.059067999999999996,-0.40921,0.0018677999999999993,0.20700199999999996,0.479011
4833,3,0,0.9,10,1.0,0.0093093,0.018835,-0.39875,0.0009667000000000009,0.20641500000000002,0.477861
4834,3,0,0.9,10,0.5,0.0099792,-0.021366999999999997,-0.38861,7.180000000000034e-05,0.205787,0.476615
4835,3,0,0.9,10,0.0,0.010864,-0.06152899999999999,-0.37882,-0.000818000000000001,0.205139,0.475298
4836,3,0,0.9,10,-0.5,0.011964,-0.10164,-0.36935,-0.0017010000000000011,0.20444999999999997,0.47388
4837,3,0,0.9,10,-1.0,0.013278,-0.14169,-0.36023,-0.0025789999999999997,0.203733,0.47239
4838,3,0,0.9,10,-2.0,0.016543000000000002,-0.22158000000000003,-0.34301,-0.004313000000000003,0.20221900000000004,0.46916
4839,3,0,0.9,10,-4.0,0.025588,-0.38018,-0.31272,-0.007699000000000001,0.19882000000000002,0.46173
4840,3,1,0.25,-10,12.0,0.077773,1.1526,-0.34236,-0.007027999999999993,-0.04700000000000015,0.11879
4841,3,1,0.25,-10,10.0,0.058645,1.0019,-0.28371999999999997,-0.006506000000000005,-0.05147000000000013,0.12816999999999998
4842,3,1,0.25,-10,9.0,0.050252,0.9253399999999999,-0.25629,-0.006199000000000003,-0.053629999999999955,0.13267
4843,3,1,0.25,-10,8.0,0.042662,0.84815,-0.23016999999999999,-0.005859000000000003,-0.05581999999999998,0.137038
4844,3,1,0.25,-10,7.0,0.03589,0.77036,-0.20539000000000002,-0.005489000000000001,-0.05797000000000008,0.14126700000000003
4845,3,1,0.25,-10,6.0,0.029949,0.69205,-0.18199,-0.005087999999999999,-0.06010000000000004,0.14536100000000002
4846,3,1,0.25,-10,5.5,0.027292,0.65273,-0.1708,-0.004875000000000001,-0.0611600000000001,0.147339
4847,3,1,0.25,-10,5.0,0.024848,0.61331,-0.15997999999999998,-0.004654999999999999,-0.06220999999999999,0.14929699999999999
4848,3,1,0.25,-10,4.5,0.022615,0.5737899999999999,-0.1495,-0.004427,-0.06324999999999992,0.15120029999999998
4849,3,1,0.25,-10,4.0,0.020596,0.5342,-0.13939000000000001,-0.004192000000000001,-0.06428999999999996,0.15307600000000002
